Time (S),State,Target Vel (R/S),Act Vel (R/S),Target Accel (R/S/S),Act Accel (R/S/S),Iq Current (A),Id Current (A),SMA Iq (A),Torque Set (nM),Act Torque (nM),Motor Encoder Count,Wheel Encoder Count,Hall Count,MPB Encoder Count,Faults (RAW),Spare1,Spare2,UUT Serial Number,Dataset Timestamp
538.218000,16529.000000,-5.000000,-5.292000,15.000000,15.000000,-23.000000,-0.200000,-52.625000,0.000000,17.882790,-13771201.000000,0.000000,0.000000,376516.000000,0.000000,3,538125,T1-MX-1111-222333,11/01/2017 11:11:01
538.342000,16529.000000,-5.000000,-5.177000,15.000000,15.000000,-19.200000,-0.100000,-46.225000,0.000000,12.746217,-13788278.000000,0.000000,0.000000,377744.000000,0.000000,6,538250,T1-MX-1111-222333,11/01/2017 11:11:01
538.468000,16529.000000,-5.000000,-5.023000,15.000000,15.000000,-20.100000,0.400000,-40.675000,0.000000,7.780870,-13805054.000000,0.000000,0.000000,378825.000000,0.000000,3,538375,T1-MX-1111-222333,11/01/2017 11:11:01
538.591000,16529.000000,-5.000000,-5.023000,15.000000,15.000000,-18.200000,0.100000,-35.912500,0.000000,6.106195,-13821334.000000,0.000000,0.000000,379990.000000,0.000000,5,538500,T1-MX-1111-222333,11/01/2017 11:11:01
538.717000,16529.000000,-5.000000,-5.062000,15.000000,15.000000,-15.100000,0.200000,-30.925000,0.000000,5.195350,-13837673.000000,0.000000,0.000000,381010.000000,0.000000,3,538625,T1-MX-1111-222333,11/01/2017 11:11:01
538.841000,16529.000000,-5.000000,-5.023000,15.000000,15.000000,-19.000000,0.200000,-26.425000,0.000000,4.532564,-13853886.000000,0.000000,0.000000,382164.000000,0.000000,4,538750,T1-MX-1111-222333,11/01/2017 11:11:01
538.967000,16529.000000,-5.000000,-4.947000,15.000000,15.000000,-20.600000,0.100000,-21.975000,0.000000,4.205978,-13870238.000000,0.000000,0.000000,382899.000000,0.000000,3,538875,T1-MX-1111-222333,11/01/2017 11:11:01
539.092000,0.000000,-4.000000,-4.985000,15.000000,15.000000,-19.000000,-0.400000,-19.275000,0.000000,3.899148,-13886508.000000,0.000000,0.000000,384333.000000,0.000000,0,539000,T1-MX-1111-222333,11/01/2017 11:11:01
539.219000,0.000000,-4.000000,-3.950000,15.000000,15.000000,-17.700000,-0.200000,-18.612500,0.000000,3.619056,-13900721.000000,0.000000,0.000000,384744.000000,0.000000,4,539125,T1-MX-1111-222333,11/01/2017 11:11:01
539.342000,0.000000,-4.000000,-3.988000,15.000000,15.000000,-16.700000,0.100000,-18.300000,0.000000,3.259574,-13913608.000000,0.000000,0.000000,386148.000000,0.000000,7,539250,T1-MX-1111-222333,11/01/2017 11:11:01
539.466000,0.000000,-4.000000,-4.026000,15.000000,15.000000,-17.100000,-0.200000,-17.925000,0.000000,3.078468,-13926559.000000,0.000000,0.000000,387042.000000,0.000000,4,539375,T1-MX-1111-222333,11/01/2017 11:11:01
539.591000,0.000000,-4.000000,-3.988000,15.000000,15.000000,-16.500000,0.000000,-17.712500,0.000000,2.933877,-13939657.000000,0.000000,0.000000,387874.000000,0.000000,3,539500,T1-MX-1111-222333,11/01/2017 11:11:01
539.716000,0.000000,-4.000000,-3.911000,15.000000,15.000000,-19.100000,0.200000,-18.212500,0.000000,2.702221,-13952685.000000,0.000000,0.000000,388831.000000,0.000000,3,539625,T1-MX-1111-222333,11/01/2017 11:11:01
539.842000,0.000000,-4.000000,-3.988000,15.000000,15.000000,-14.500000,-0.100000,-17.650000,0.000000,2.467860,-13965703.000000,0.000000,0.000000,389674.000000,0.000000,3,539750,T1-MX-1111-222333,11/01/2017 11:11:01
539.967000,0.000000,-4.000000,-4.026000,15.000000,15.000000,-13.900000,0.200000,-16.812500,0.000000,2.318874,-13978863.000000,0.000000,0.000000,390548.000000,0.000000,4,539875,T1-MX-1111-222333,11/01/2017 11:11:01
540.092000,0.000000,-4.000000,-3.988000,15.000000,15.000000,-15.400000,0.100000,-16.362500,0.000000,2.198773,-13991809.000000,0.000000,0.000000,391465.000000,0.000000,0,540000,T1-MX-1111-222333,11/01/2017 11:11:01
540.218000,0.000000,-4.000000,-4.026000,15.000000,15.000000,-15.100000,0.500000,-16.037500,0.000000,2.051472,-14004943.000000,0.000000,0.000000,392098.000000,0.000000,3,540125,T1-MX-1111-222333,11/01/2017 11:11:01
540.342000,0.000000,-4.000000,-4.026000,15.000000,15.000000,-13.500000,-0.200000,-15.637500,0.000000,1.976881,-14017915.000000,0.000000,0.000000,393193.000000,0.000000,6,540250,T1-MX-1111-222333,11/01/2017 11:11:01
540.466000,0.000000,-4.000000,-4.026000,15.000000,15.000000,-15.500000,0.100000,-15.437500,0.000000,1.840181,-14030910.000000,0.000000,0.000000,393894.000000,0.000000,3,540375,T1-MX-1111-222333,11/01/2017 11:11:01
540.592000,0.000000,-4.000000,-3.988000,15.000000,15.000000,-14.400000,0.200000,-15.175000,0.000000,1.691106,-14044066.000000,0.000000,0.000000,395007.000000,0.000000,3,540500,T1-MX-1111-222333,11/01/2017 11:11:01
540.716000,0.000000,-4.000000,-3.988000,15.000000,15.000000,-12.900000,0.000000,-14.400000,0.000000,1.568001,-14056973.000000,0.000000,0.000000,395640.000000,0.000000,4,540625,T1-MX-1111-222333,11/01/2017 11:11:01
540.841000,0.000000,-4.000000,-3.988000,15.000000,15.000000,-14.600000,0.300000,-14.412500,0.000000,1.511453,-14070084.000000,0.000000,0.000000,396737.000000,0.000000,3,540750,T1-MX-1111-222333,11/01/2017 11:11:01
540.966000,0.000000,-4.000000,-3.988000,15.000000,15.000000,-13.900000,-0.100000,-14.412500,0.000000,1.532041,-14083076.000000,0.000000,0.000000,397610.000000,0.000000,3,540875,T1-MX-1111-222333,11/01/2017 11:11:01
541.092000,0.000000,-3.000000,-4.065000,15.000000,15.000000,-11.300000,-0.300000,-13.900000,0.000000,1.513076,-14096172.000000,0.000000,0.000000,398453.000000,0.000000,0,541000,T1-MX-1111-222333,11/01/2017 11:11:01
541.221000,0.000000,-3.000000,-2.952000,15.000000,15.000000,-12.200000,-0.100000,-13.537500,0.000000,1.475768,-14106943.000000,0.000000,0.000000,399222.000000,0.000000,4,541125,T1-MX-1111-222333,11/01/2017 11:11:01
541.342000,0.000000,-3.000000,-2.991000,15.000000,15.000000,-12.700000,-0.200000,-13.437500,0.000000,1.447361,-14116599.000000,0.000000,0.000000,399893.000000,0.000000,9,541250,T1-MX-1111-222333,11/01/2017 11:11:01
541.468000,0.000000,-3.000000,-2.991000,15.000000,15.000000,-13.000000,0.700000,-13.125000,0.000000,1.434517,-14126428.000000,0.000000,0.000000,400525.000000,0.000000,5,541375,T1-MX-1111-222333,11/01/2017 11:11:01
541.591000,0.000000,-3.000000,-2.952000,15.000000,15.000000,-13.900000,-0.300000,-13.062500,0.000000,1.428870,-14136238.000000,0.000000,0.000000,401206.000000,0.000000,4,541500,T1-MX-1111-222333,11/01/2017 11:11:01
541.716000,0.000000,-3.000000,-2.952000,15.000000,15.000000,-12.800000,0.200000,-13.050000,0.000000,1.396699,-14145945.000000,0.000000,0.000000,401880.000000,0.000000,3,541625,T1-MX-1111-222333,11/01/2017 11:11:01
541.841000,0.000000,-3.000000,-2.991000,15.000000,15.000000,-12.500000,-0.200000,-12.787500,0.000000,1.383822,-14155683.000000,0.000000,0.000000,402513.000000,0.000000,3,541750,T1-MX-1111-222333,11/01/2017 11:11:01
541.966000,0.000000,-3.000000,-3.029000,15.000000,15.000000,-12.700000,0.100000,-12.637500,0.000000,1.355338,-14165425.000000,0.000000,0.000000,403186.000000,0.000000,3,541875,T1-MX-1111-222333,11/01/2017 11:11:01
542.091000,0.000000,-3.000000,-2.952000,15.000000,15.000000,-14.800000,-0.100000,-13.075000,0.000000,1.322250,-14175150.000000,0.000000,0.000000,403816.000000,0.000000,0,542000,T1-MX-1111-222333,11/01/2017 11:11:01
542.219000,0.000000,-3.000000,-3.029000,15.000000,15.000000,-11.300000,-0.100000,-12.962500,0.000000,1.287080,-14184985.000000,0.000000,0.000000,404487.000000,0.000000,3,542125,T1-MX-1111-222333,11/01/2017 11:11:01
542.344000,0.000000,-3.000000,-2.991000,15.000000,15.000000,-13.000000,-0.100000,-13.000000,0.000000,1.235561,-14194814.000000,0.000000,0.000000,405172.000000,0.000000,7,542250,T1-MX-1111-222333,11/01/2017 11:11:01
542.466000,0.000000,-3.000000,-3.029000,15.000000,15.000000,-12.700000,0.100000,-12.962500,0.000000,1.235538,-14204508.000000,0.000000,0.000000,405794.000000,0.000000,7,542375,T1-MX-1111-222333,11/01/2017 11:11:01
542.647000,0.000000,-3.000000,-2.991000,15.000000,15.000000,-13.000000,0.000000,-12.850000,0.000000,1.260421,-14217880.000000,0.000000,0.000000,406637.000000,0.000000,3,542500,T1-MX-1111-222333,11/01/2017 11:11:01
542.716000,0.000000,-3.000000,-2.991000,15.000000,15.000000,-12.500000,0.200000,-12.812500,0.000000,1.258604,-14224079.000000,0.000000,0.000000,407123.000000,0.000000,58,542625,T1-MX-1111-222333,11/01/2017 11:11:01
542.843000,0.000000,-3.000000,-2.991000,15.000000,15.000000,-13.200000,0.000000,-12.900000,0.000000,1.274773,-14233970.000000,0.000000,0.000000,407797.000000,0.000000,3,542750,T1-MX-1111-222333,11/01/2017 11:11:01
542.966000,0.000000,-3.000000,-3.029000,15.000000,15.000000,-11.500000,-0.200000,-12.750000,0.000000,1.237914,-14243549.000000,0.000000,0.000000,408417.000000,0.000000,5,542875,T1-MX-1111-222333,11/01/2017 11:11:01
543.091000,0.000000,-2.000000,-2.991000,15.000000,15.000000,-13.300000,-0.400000,-12.562500,0.000000,1.230479,-14253326.000000,0.000000,0.000000,409097.000000,0.000000,0,543000,T1-MX-1111-222333,11/01/2017 11:11:01
543.218000,0.000000,-2.000000,-1.994000,15.000000,15.000000,-12.300000,0.000000,-12.687500,0.000000,1.226459,-14260895.000000,0.000000,0.000000,409637.000000,0.000000,3,543125,T1-MX-1111-222333,11/01/2017 11:11:01
543.343000,0.000000,-2.000000,-1.994000,15.000000,15.000000,-13.600000,-0.500000,-12.762500,0.000000,1.239703,-14267372.000000,0.000000,0.000000,410082.000000,0.000000,6,543250,T1-MX-1111-222333,11/01/2017 11:11:01
543.467000,0.000000,-2.000000,-1.994000,15.000000,15.000000,-12.000000,0.100000,-12.675000,0.000000,1.288219,-14273855.000000,0.000000,0.000000,410502.000000,0.000000,6,543375,T1-MX-1111-222333,11/01/2017 11:11:01
543.591000,0.000000,-2.000000,-1.994000,15.000000,15.000000,-10.600000,-0.100000,-12.375000,0.000000,1.290852,-14280329.000000,0.000000,0.000000,410925.000000,0.000000,4,543500,T1-MX-1111-222333,11/01/2017 11:11:01
543.716000,0.000000,-2.000000,-1.955000,15.000000,15.000000,-11.800000,-0.100000,-12.287500,0.000000,1.319166,-14286833.000000,0.000000,0.000000,411376.000000,0.000000,3,543625,T1-MX-1111-222333,11/01/2017 11:11:01
543.842000,0.000000,-2.000000,-1.994000,15.000000,15.000000,-12.300000,0.000000,-12.175000,0.000000,1.320581,-14293345.000000,0.000000,0.000000,411823.000000,0.000000,3,543750,T1-MX-1111-222333,11/01/2017 11:11:01
543.966000,0.000000,-2.000000,-1.955000,15.000000,15.000000,-12.400000,0.100000,-12.287500,0.000000,1.327188,-14299858.000000,0.000000,0.000000,412275.000000,0.000000,3,543875,T1-MX-1111-222333,11/01/2017 11:11:01
544.091000,0.000000,-2.000000,-1.994000,15.000000,15.000000,-10.700000,0.100000,-11.962500,0.000000,1.337981,-14306362.000000,0.000000,0.000000,412692.000000,0.000000,0,544000,T1-MX-1111-222333,11/01/2017 11:11:01
544.221000,0.000000,-2.000000,-1.994000,15.000000,15.000000,-12.600000,0.300000,-12.000000,0.000000,1.331439,-14312930.000000,0.000000,0.000000,413034.000000,0.000000,3,544125,T1-MX-1111-222333,11/01/2017 11:11:01
544.344000,0.000000,-2.000000,-2.032000,15.000000,15.000000,-6.700000,0.000000,-11.137500,0.000000,1.315458,-14319463.000000,0.000000,0.000000,413602.000000,0.000000,9,544250,T1-MX-1111-222333,11/01/2017 11:11:01
544.467000,0.000000,-2.000000,-1.994000,15.000000,15.000000,-12.700000,0.100000,-11.225000,0.000000,1.283871,-14325889.000000,0.000000,0.000000,414015.000000,0.000000,7,544375,T1-MX-1111-222333,11/01/2017 11:11:01
544.591000,0.000000,-2.000000,-1.994000,15.000000,15.000000,-12.500000,0.200000,-11.462500,0.000000,1.228522,-14332400.000000,0.000000,0.000000,414436.000000,0.000000,4,544500,T1-MX-1111-222333,11/01/2017 11:11:01
544.716000,0.000000,-2.000000,-1.994000,15.000000,15.000000,-10.200000,-0.100000,-11.262500,0.000000,1.143980,-14338923.000000,0.000000,0.000000,414886.000000,0.000000,3,544625,T1-MX-1111-222333,11/01/2017 11:11:01
544.841000,0.000000,-2.000000,-2.032000,15.000000,15.000000,-11.600000,0.100000,-11.175000,0.000000,1.138795,-14345425.000000,0.000000,0.000000,415337.000000,0.000000,3,544750,T1-MX-1111-222333,11/01/2017 11:11:01
544.967000,0.000000,-2.000000,-1.994000,15.000000,15.000000,-11.600000,0.100000,-11.075000,0.000000,1.152737,-14351939.000000,0.000000,0.000000,415760.000000,0.000000,3,544875,T1-MX-1111-222333,11/01/2017 11:11:01
545.092000,0.000000,-1.000000,-1.917000,15.000000,15.000000,-12.800000,-0.200000,-11.337500,0.000000,1.148101,-14358530.000000,0.000000,0.000000,416214.000000,0.000000,0,545000,T1-MX-1111-222333,11/01/2017 11:11:01
545.216000,0.000000,-1.000000,-0.958000,15.000000,15.000000,-11.300000,0.200000,-11.175000,0.000000,1.229518,-14362737.000000,0.000000,0.000000,416522.000000,0.000000,4,545125,T1-MX-1111-222333,11/01/2017 11:11:01
545.343000,0.000000,-1.000000,-0.997000,15.000000,15.000000,-10.400000,-0.100000,-11.637500,0.000000,1.227670,-14365963.000000,0.000000,0.000000,416729.000000,0.000000,3,545250,T1-MX-1111-222333,11/01/2017 11:11:01
545.467000,0.000000,-1.000000,-0.997000,15.000000,15.000000,-10.600000,-0.300000,-11.375000,0.000000,1.236604,-14369200.000000,0.000000,0.000000,416953.000000,0.000000,6,545375,T1-MX-1111-222333,11/01/2017 11:11:01
545.591000,0.000000,-1.000000,-0.997000,15.000000,15.000000,-10.500000,0.400000,-11.125000,0.000000,1.225183,-14372429.000000,0.000000,0.000000,417164.000000,0.000000,4,545500,T1-MX-1111-222333,11/01/2017 11:11:01
545.716000,0.000000,-1.000000,-0.997000,15.000000,15.000000,-11.200000,-0.200000,-11.250000,0.000000,1.208100,-14375656.000000,0.000000,0.000000,417391.000000,0.000000,3,545625,T1-MX-1111-222333,11/01/2017 11:11:01
545.843000,0.000000,-1.000000,-0.997000,15.000000,15.000000,-13.000000,0.100000,-11.425000,0.000000,1.220913,-14378935.000000,0.000000,0.000000,417619.000000,0.000000,3,545750,T1-MX-1111-222333,11/01/2017 11:11:01
545.966000,0.000000,-1.000000,-0.997000,15.000000,15.000000,-11.400000,-0.300000,-11.400000,0.000000,1.221664,-14382144.000000,0.000000,0.000000,417822.000000,0.000000,5,545875,T1-MX-1111-222333,11/01/2017 11:11:01
546.091000,0.000000,0.000000,-0.997000,15.000000,15.000000,-11.400000,0.100000,-11.225000,0.000000,1.206706,-14385384.000000,0.000000,0.000000,418053.000000,0.000000,0,546000,T1-MX-1111-222333,11/01/2017 11:11:01
546.216000,0.000000,0.000000,0.000000,15.000000,15.000000,-7.800000,0.100000,-10.787500,0.000000,1.220378,-14386527.000000,0.000000,0.000000,418141.000000,0.000000,3,546125,T1-MX-1111-222333,11/01/2017 11:11:01
546.341000,0.000000,0.000000,0.000000,15.000000,15.000000,-7.600000,0.100000,-10.437500,0.000000,1.277712,-14386555.000000,0.000000,0.000000,418143.000000,0.000000,3,546250,T1-MX-1111-222333,11/01/2017 11:11:01
546.466000,0.000000,0.000000,-0.038000,15.000000,15.000000,-7.300000,0.000000,-10.025000,0.000000,1.327354,-14386590.000000,0.000000,0.000000,418146.000000,0.000000,3,546375,T1-MX-1111-222333,11/01/2017 11:11:01
546.591000,0.000000,0.000000,0.000000,15.000000,15.000000,-7.100000,-0.200000,-9.600000,0.000000,1.344241,-14386621.000000,0.000000,0.000000,418149.000000,0.000000,3,546500,T1-MX-1111-222333,11/01/2017 11:11:01
546.716000,0.000000,0.000000,0.000000,15.000000,15.000000,-6.900000,0.000000,-9.062500,0.000000,1.357222,-14386634.000000,0.000000,0.000000,418150.000000,0.000000,3,546625,T1-MX-1111-222333,11/01/2017 11:11:01
546.841000,0.000000,0.000000,0.000000,15.000000,15.000000,-6.200000,0.100000,-8.212500,0.000000,1.371328,-14386645.000000,0.000000,0.000000,418151.000000,0.000000,2,546750,T1-MX-1111-222333,11/01/2017 11:11:01
546.966000,0.000000,0.000000,0.000000,15.000000,15.000000,-6.300000,0.000000,-7.575000,0.000000,1.350493,-14386651.000000,0.000000,0.000000,418151.000000,0.000000,3,546875,T1-MX-1111-222333,11/01/2017 11:11:01
547.091000,2.000000,0.000000,0.000000,15.000000,15.000000,-6.500000,0.000000,-6.962500,0.000000,1.344097,-14386657.000000,0.000000,0.000000,418152.000000,0.000000,0,547000,T1-MX-1111-222333,11/01/2017 11:11:01
547.219000,0.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.000000,-5.987500,0.000000,1.015769,-14386474.000000,0.000000,0.000000,418144.000000,0.000000,0,547125,T1-MX-1111-222333,11/01/2017 11:11:01
547.344000,0.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.000000,-5.037500,0.000000,0.776215,-14386474.000000,0.000000,0.000000,418144.000000,0.000000,5,547250,T1-MX-1111-222333,11/01/2017 11:11:01
547.467000,0.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.000000,-4.125000,0.000000,0.501904,-14386474.000000,0.000000,0.000000,418144.000000,0.000000,7,547375,T1-MX-1111-222333,11/01/2017 11:11:01
547.592000,0.000000,0.000000,0.000000,15.000000,15.000000,0.000000,-0.300000,-3.237500,0.000000,0.423043,-14386473.000000,0.000000,0.000000,418144.000000,0.000000,5,547500,T1-MX-1111-222333,11/01/2017 11:11:01
547.716000,0.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.100000,-2.375000,0.000000,0.379401,-14386473.000000,0.000000,0.000000,418143.000000,0.000000,3,547625,T1-MX-1111-222333,11/01/2017 11:11:01
547.841000,0.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.000000,-1.600000,0.000000,0.344238,-14386473.000000,0.000000,0.000000,418143.000000,0.000000,92,547750,T1-MX-1111-222333,11/01/2017 11:11:01
547.966000,0.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.000000,-0.812500,0.000000,0.320329,-14386472.000000,0.000000,0.000000,418143.000000,0.000000,3,547875,T1-MX-1111-222333,11/01/2017 11:11:01
548.092000,1.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.100000,0.000000,0.000000,0.299779,-14386471.000000,0.000000,0.000000,418143.000000,0.000000,0,548000,T1-MX-1111-222333,11/01/2017 11:11:01
548.216000,1.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.322717,-14386470.000000,0.000000,0.000000,0.000000,0.000000,3,548125,T1-MX-1111-222333,11/01/2017 11:11:01
548.342000,1.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.343365,-14386470.000000,0.000000,0.000000,0.000000,0.000000,3,548250,T1-MX-1111-222333,11/01/2017 11:11:01
548.467000,1.000000,0.000000,0.038000,15.000000,15.000000,-0.200000,0.000000,-0.025000,0.000000,0.358466,-14386469.000000,0.000000,0.000000,0.000000,0.000000,3,548375,T1-MX-1111-222333,11/01/2017 11:11:01
548.591000,1.000000,0.000000,0.000000,15.000000,15.000000,-0.100000,-0.100000,-0.037500,0.000000,0.373245,-14386469.000000,0.000000,0.000000,0.000000,0.000000,5,548500,T1-MX-1111-222333,11/01/2017 11:11:01
548.716000,1.000000,0.000000,0.000000,15.000000,15.000000,-0.300000,0.200000,-0.075000,0.000000,0.378826,-14386469.000000,0.000000,0.000000,0.000000,0.000000,3,548625,T1-MX-1111-222333,11/01/2017 11:11:01
548.841000,1.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.000000,-0.075000,0.000000,0.399521,-14386469.000000,0.000000,0.000000,0.000000,0.000000,3,548750,T1-MX-1111-222333,11/01/2017 11:11:01
548.966000,1.000000,0.000000,0.000000,15.000000,15.000000,-0.100000,-0.100000,-0.087500,0.000000,0.391317,-14386469.000000,0.000000,0.000000,0.000000,0.000000,3,548875,T1-MX-1111-222333,11/01/2017 11:11:01
549.091000,1.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.000000,-0.087500,0.000000,0.389656,-14386469.000000,0.000000,0.000000,0.000000,0.000000,3,549000,T1-MX-1111-222333,11/01/2017 11:11:01
549.216000,1.000000,0.000000,0.000000,15.000000,15.000000,-0.200000,-0.100000,-0.112500,0.000000,0.383802,-14386469.000000,0.000000,0.000000,0.000000,0.000000,3,549125,T1-MX-1111-222333,11/01/2017 11:11:01
549.341000,1.000000,0.000000,0.000000,15.000000,15.000000,-0.100000,-0.100000,-0.125000,0.000000,0.381406,-14386469.000000,0.000000,0.000000,0.000000,0.000000,2,549250,T1-MX-1111-222333,11/01/2017 11:11:01
549.469000,1.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.100000,-0.100000,0.000000,0.380585,-14386469.000000,0.000000,0.000000,0.000000,0.000000,3,549375,T1-MX-1111-222333,11/01/2017 11:11:01
549.591000,1.000000,0.000000,0.000000,15.000000,15.000000,0.000000,0.100000,-0.087500,0.000000,0.375149,-14386469.000000,0.000000,0.000000,0.000000,0.000000,7,549500,T1-MX-1111-222333,11/01/2017 11:11:01
549.716000,1.000000,0.000000,0.000000,15.000000,15.000000,-0.200000,0.300000,-0.075000,0.000000,0.405199,-14386468.000000,0.000000,0.000000,0.000000,0.000000,3,549625,T1-MX-1111-222333,11/01/2017 11:11:01
